
minsithumaung@connect-172-31-3-24 csce_412_project_3 % make
mkdir -p obj
mkdir -p bin
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/LoadBalancer.cpp -o obj/LoadBalancer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/Request.cpp -o obj/Request.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/WebServer.cpp -o obj/WebServer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/main.cpp -o obj/main.o
g++  obj/LoadBalancer.o  obj/Request.o  obj/WebServer.o  obj/main.o -o bin/load_balancer
./bin/load_balancer
Enter the number of servers: 10
Enter the duration (clock cycles) to run the load balancer: 10000
Added request with IP in: 47.64.214.29, IP out: 116.130.41.164, processing time: 7
Added request with IP in: 250.219.235.208, IP out: 166.47.110.72, processing time: 42
Server 1 assigned request with IP in: 250.219.235.208, IP out: 166.47.110.72
Assigned request to server 1 with IP in: 250.219.235.208, IP out: 166.47.110.72
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 225.154.144.51, IP out: 74.110.8.110, processing time: 94
Server 0 assigned request with IP in: 225.154.144.51, IP out: 74.110.8.110
Assigned request to server 0 with IP in: 225.154.144.51, IP out: 74.110.8.110
Added request with IP in: 72.223.123.107, IP out: 82.131.101.239, processing time: 87
Server 1 assigned request with IP in: 72.223.123.107, IP out: 82.131.101.239
Assigned request to server 1 with IP in: 72.223.123.107, IP out: 82.131.101.239
Added request with IP in: 62.92.46.89, IP out: 116.241.213.160, processing time: 42
Server 2 assigned request with IP in: 62.92.46.89, IP out: 116.241.213.160
Assigned request to server 2 with IP in: 62.92.46.89, IP out: 116.241.213.160
Added request with IP in: 193.129.106.131, IP out: 17.208.206.137, processing time: 72
Server 3 assigned request with IP in: 193.129.106.131, IP out: 17.208.206.137
Assigned request to server 3 with IP in: 193.129.106.131, IP out: 17.208.206.137
Server 0 finished processing request.
Server 2 finished processing request.
Added request with IP in: 168.151.154.227, IP out: 35.132.115.251, processing time: 12
Server 0 assigned request with IP in: 168.151.154.227, IP out: 35.132.115.251
Assigned request to server 0 with IP in: 168.151.154.227, IP out: 35.132.115.251
Server 1 finished processing request.
Server 0 finished processing request.
Server 3 finished processing request.
Added request with IP in: 76.190.119.228, IP out: 196.137.250.200, processing time: 60
Server 0 assigned request with IP in: 76.190.119.228, IP out: 196.137.250.200
Assigned request to server 0 with IP in: 76.190.119.228, IP out: 196.137.250.200
Server 0 finished processing request.
Added request with IP in: 172.156.51.216, IP out: 172.93.196.111, processing time: 79
Server 0 assigned request with IP in: 172.156.51.216, IP out: 172.93.196.111
Assigned request to server 0 with IP in: 172.156.51.216, IP out: 172.93.196.111
Added request with IP in: 68.21.136.215, IP out: 128.116.56.53, processing time: 77
Server 1 assigned request with IP in: 68.21.136.215, IP out: 128.116.56.53
Assigned request to server 1 with IP in: 68.21.136.215, IP out: 128.116.56.53
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 177.97.95.34, IP out: 11.6.100.114, processing time: 76
Server 0 assigned request with IP in: 177.97.95.34, IP out: 11.6.100.114
Assigned request to server 0 with IP in: 177.97.95.34, IP out: 11.6.100.114
Added request with IP in: 200.10.54.163, IP out: 208.114.191.5, processing time: 29
Server 1 assigned request with IP in: 200.10.54.163, IP out: 208.114.191.5
Assigned request to server 1 with IP in: 200.10.54.163, IP out: 208.114.191.5
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 24.222.59.92, IP out: 241.200.178.220, processing time: 98
Server 0 assigned request with IP in: 24.222.59.92, IP out: 241.200.178.220
Assigned request to server 0 with IP in: 24.222.59.92, IP out: 241.200.178.220
Server 0 finished processing request.
Added request with IP in: 141.179.108.232, IP out: 253.240.66.149, processing time: 55
Server 0 assigned request with IP in: 141.179.108.232, IP out: 253.240.66.149
Assigned request to server 0 with IP in: 141.179.108.232, IP out: 253.240.66.149
Added request with IP in: 243.171.171.69, IP out: 18.24.4.85, processing time: 18
Server 1 assigned request with IP in: 243.171.171.69, IP out: 18.24.4.85
Assigned request to server 1 with IP in: 243.171.171.69, IP out: 18.24.4.85
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 99.223.157.60, IP out: 87.245.74.39, processing time: 78
Server 0 assigned request with IP in: 99.223.157.60, IP out: 87.245.74.39
Assigned request to server 0 with IP in: 99.223.157.60, IP out: 87.245.74.39
Added request with IP in: 187.168.193.110, IP out: 242.98.27.135, processing time: 69
Server 1 assigned request with IP in: 187.168.193.110, IP out: 242.98.27.135
Assigned request to server 1 with IP in: 187.168.193.110, IP out: 242.98.27.135
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 45.135.102.159, IP out: 179.68.58.209, processing time: 4
Server 0 assigned request with IP in: 45.135.102.159, IP out: 179.68.58.209
Assigned request to server 0 with IP in: 45.135.102.159, IP out: 179.68.58.209
Server 0 finished processing request.
Added request with IP in: 124.136.41.188, IP out: 89.92.62.174, processing time: 27
Server 0 assigned request with IP in: 124.136.41.188, IP out: 89.92.62.174
Assigned request to server 0 with IP in: 124.136.41.188, IP out: 89.92.62.174
Server 0 finished processing request.
Added request with IP in: 26.52.58.154, IP out: 171.119.111.103, processing time: 39
Server 0 assigned request with IP in: 26.52.58.154, IP out: 171.119.111.103
Assigned request to server 0 with IP in: 26.52.58.154, IP out: 171.119.111.103
Added request with IP in: 148.30.46.225, IP out: 109.7.9.155, processing time: 27
Server 1 assigned request with IP in: 148.30.46.225, IP out: 109.7.9.155
Assigned request to server 1 with IP in: 148.30.46.225, IP out: 109.7.9.155
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 210.12.192.24, IP out: 221.61.86.82, processing time: 79
Server 0 assigned request with IP in: 210.12.192.24, IP out: 221.61.86.82
Assigned request to server 0 with IP in: 210.12.192.24, IP out: 221.61.86.82
Added request with IP in: 196.125.128.118, IP out: 74.46.112.185, processing time: 32
Server 1 assigned request with IP in: 196.125.128.118, IP out: 74.46.112.185
Assigned request to server 1 with IP in: 196.125.128.118, IP out: 74.46.112.185
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 139.130.63.147, IP out: 19.178.90.179, processing time: 79
Server 0 assigned request with IP in: 139.130.63.147, IP out: 19.178.90.179
Assigned request to server 0 with IP in: 139.130.63.147, IP out: 19.178.90.179
Server 0 finished processing request.
Added request with IP in: 167.56.246.17, IP out: 149.192.171.74, processing time: 66
Server 0 assigned request with IP in: 167.56.246.17, IP out: 149.192.171.74
Assigned request to server 0 with IP in: 167.56.246.17, IP out: 149.192.171.74
Added request with IP in: 223.138.141.175, IP out: 60.188.247.170, processing time: 75
Server 1 assigned request with IP in: 223.138.141.175, IP out: 60.188.247.170
Assigned request to server 1 with IP in: 223.138.141.175, IP out: 60.188.247.170
Server 0 finished processing request.
Added request with IP in: 234.159.181.229, IP out: 78.46.172.73, processing time: 90
Server 0 assigned request with IP in: 234.159.181.229, IP out: 78.46.172.73
Assigned request to server 0 with IP in: 234.159.181.229, IP out: 78.46.172.73
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 250.74.100.10, IP out: 90.192.51.68, processing time: 24
Server 0 assigned request with IP in: 250.74.100.10, IP out: 90.192.51.68
Assigned request to server 0 with IP in: 250.74.100.10, IP out: 90.192.51.68
Server 0 finished processing request.
Added request with IP in: 126.209.220.154, IP out: 29.155.101.58, processing time: 67
Server 0 assigned request with IP in: 126.209.220.154, IP out: 29.155.101.58
Assigned request to server 0 with IP in: 126.209.220.154, IP out: 29.155.101.58
Server 0 finished processing request.
Added request with IP in: 98.85.90.175, IP out: 232.135.44.122, processing time: 55
Server 0 assigned request with IP in: 98.85.90.175, IP out: 232.135.44.122
Assigned request to server 0 with IP in: 98.85.90.175, IP out: 232.135.44.122
Server 0 finished processing request.
Added request with IP in: 218.207.153.248, IP out: 58.78.171.5, processing time: 68
Server 0 assigned request with IP in: 218.207.153.248, IP out: 58.78.171.5
Assigned request to server 0 with IP in: 218.207.153.248, IP out: 58.78.171.5
Added request with IP in: 202.55.246.61, IP out: 49.238.18.189, processing time: 79
Server 1 assigned request with IP in: 202.55.246.61, IP out: 49.238.18.189
Assigned request to server 1 with IP in: 202.55.246.61, IP out: 49.238.18.189
Server 0 finished processing request.
Added request with IP in: 187.73.204.164, IP out: 15.254.101.40, processing time: 15
Server 0 assigned request with IP in: 187.73.204.164, IP out: 15.254.101.40
Assigned request to server 0 with IP in: 187.73.204.164, IP out: 15.254.101.40
Server 1 finished processing request.
Added request with IP in: 13.110.50.63, IP out: 100.110.112.205, processing time: 28
Server 1 assigned request with IP in: 13.110.50.63, IP out: 100.110.112.205
Assigned request to server 1 with IP in: 13.110.50.63, IP out: 100.110.112.205
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 167.145.223.169, IP out: 191.203.144.151, processing time: 26
Server 0 assigned request with IP in: 167.145.223.169, IP out: 191.203.144.151
Assigned request to server 0 with IP in: 167.145.223.169, IP out: 191.203.144.151
Added request with IP in: 108.15.101.220, IP out: 29.247.179.251, processing time: 31
Server 1 assigned request with IP in: 108.15.101.220, IP out: 29.247.179.251
Assigned request to server 1 with IP in: 108.15.101.220, IP out: 29.247.179.251
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 190.230.213.142, IP out: 198.192.99.163, processing time: 0
Server 0 assigned request with IP in: 190.230.213.142, IP out: 198.192.99.163
Assigned request to server 0 with IP in: 190.230.213.142, IP out: 198.192.99.163
Server 0 finished processing request.
Added request with IP in: 76.145.49.251, IP out: 152.29.81.169, processing time: 42
Server 0 assigned request with IP in: 76.145.49.251, IP out: 152.29.81.169
Assigned request to server 0 with IP in: 76.145.49.251, IP out: 152.29.81.169
Server 0 finished processing request.
Added request with IP in: 21.36.73.147, IP out: 38.161.22.151, processing time: 44
Server 0 assigned request with IP in: 21.36.73.147, IP out: 38.161.22.151
Assigned request to server 0 with IP in: 21.36.73.147, IP out: 38.161.22.151
Added request with IP in: 95.124.69.5, IP out: 92.24.2.253, processing time: 4
Server 1 assigned request with IP in: 95.124.69.5, IP out: 92.24.2.253
Assigned request to server 1 with IP in: 95.124.69.5, IP out: 92.24.2.253
Server 0 finished processing request.
Added request with IP in: 37.168.108.115, IP out: 5.191.175.65, processing time: 92
Server 0 assigned request with IP in: 37.168.108.115, IP out: 5.191.175.65
Assigned request to server 0 with IP in: 37.168.108.115, IP out: 5.191.175.65
Server 1 finished processing request.
Added request with IP in: 167.65.75.103, IP out: 104.97.251.44, processing time: 25
Server 1 assigned request with IP in: 167.65.75.103, IP out: 104.97.251.44
Assigned request to server 1 with IP in: 167.65.75.103, IP out: 104.97.251.44
Server 1 finished processing request.
Added request with IP in: 110.252.178.249, IP out: 64.210.40.254, processing time: 9
Server 1 assigned request with IP in: 110.252.178.249, IP out: 64.210.40.254
Assigned request to server 1 with IP in: 110.252.178.249, IP out: 64.210.40.254
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 101.247.44.250, IP out: 140.71.44.150, processing time: 95
Server 0 assigned request with IP in: 101.247.44.250, IP out: 140.71.44.150
Assigned request to server 0 with IP in: 101.247.44.250, IP out: 140.71.44.150
Server 0 finished processing request.
Added request with IP in: 72.5.228.200, IP out: 207.86.135.64, processing time: 72
Server 0 assigned request with IP in: 72.5.228.200, IP out: 207.86.135.64
Assigned request to server 0 with IP in: 72.5.228.200, IP out: 207.86.135.64
Server 0 finished processing request.
Added request with IP in: 240.5.51.72, IP out: 103.36.147.8, processing time: 64
Server 0 assigned request with IP in: 240.5.51.72, IP out: 103.36.147.8
Assigned request to server 0 with IP in: 240.5.51.72, IP out: 103.36.147.8
Server 0 finished processing request.
Added request with IP in: 64.160.215.75, IP out: 254.137.35.2, processing time: 69
Server 0 assigned request with IP in: 64.160.215.75, IP out: 254.137.35.2
Assigned request to server 0 with IP in: 64.160.215.75, IP out: 254.137.35.2
Added request with IP in: 120.42.53.25, IP out: 221.225.131.117, processing time: 32
Server 1 assigned request with IP in: 120.42.53.25, IP out: 221.225.131.117
Assigned request to server 1 with IP in: 120.42.53.25, IP out: 221.225.131.117
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 5.134.62.115, IP out: 59.143.79.99, processing time: 72
Server 0 assigned request with IP in: 5.134.62.115, IP out: 59.143.79.99
Assigned request to server 0 with IP in: 5.134.62.115, IP out: 59.143.79.99
Added request with IP in: 188.252.197.125, IP out: 48.41.239.176, processing time: 33
Server 1 assigned request with IP in: 188.252.197.125, IP out: 48.41.239.176
Assigned request to server 1 with IP in: 188.252.197.125, IP out: 48.41.239.176
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 174.136.134.233, IP out: 11.230.100.49, processing time: 48
Server 0 assigned request with IP in: 174.136.134.233, IP out: 11.230.100.49
Assigned request to server 0 with IP in: 174.136.134.233, IP out: 11.230.100.49
Server 0 finished processing request.
Added request with IP in: 116.173.107.26, IP out: 109.62.84.129, processing time: 37
Server 0 assigned request with IP in: 116.173.107.26, IP out: 109.62.84.129
Assigned request to server 0 with IP in: 116.173.107.26, IP out: 109.62.84.129
Server 0 finished processing request.
Added request with IP in: 1.100.85.101, IP out: 43.164.177.173, processing time: 8
Server 0 assigned request with IP in: 1.100.85.101, IP out: 43.164.177.173
Assigned request to server 0 with IP in: 1.100.85.101, IP out: 43.164.177.173
Server 0 finished processing request.
Added request with IP in: 180.115.251.118, IP out: 33.39.139.98, processing time: 83
Server 0 assigned request with IP in: 180.115.251.118, IP out: 33.39.139.98
Assigned request to server 0 with IP in: 180.115.251.118, IP out: 33.39.139.98
Added request with IP in: 109.201.30.92, IP out: 114.145.138.192, processing time: 67
Server 1 assigned request with IP in: 109.201.30.92, IP out: 114.145.138.192
Assigned request to server 1 with IP in: 109.201.30.92, IP out: 114.145.138.192
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 22.78.54.67, IP out: 47.133.109.193, processing time: 12
Server 0 assigned request with IP in: 22.78.54.67, IP out: 47.133.109.193
Assigned request to server 0 with IP in: 22.78.54.67, IP out: 47.133.109.193
Server 0 finished processing request.
Added request with IP in: 184.110.146.238, IP out: 195.30.169.155, processing time: 88
Server 0 assigned request with IP in: 184.110.146.238, IP out: 195.30.169.155
Assigned request to server 0 with IP in: 184.110.146.238, IP out: 195.30.169.155
Added request with IP in: 10.118.1.207, IP out: 140.250.32.7, processing time: 15
Server 1 assigned request with IP in: 10.118.1.207, IP out: 140.250.32.7
Assigned request to server 1 with IP in: 10.118.1.207, IP out: 140.250.32.7
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 213.232.2.78, IP out: 0.205.14.242, processing time: 22
Server 0 assigned request with IP in: 213.232.2.78, IP out: 0.205.14.242
Assigned request to server 0 with IP in: 213.232.2.78, IP out: 0.205.14.242
Added request with IP in: 6.237.112.227, IP out: 208.243.170.34, processing time: 83
Server 1 assigned request with IP in: 6.237.112.227, IP out: 208.243.170.34
Assigned request to server 1 with IP in: 6.237.112.227, IP out: 208.243.170.34
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 25.32.56.148, IP out: 225.208.15.186, processing time: 21
Server 0 assigned request with IP in: 25.32.56.148, IP out: 225.208.15.186
Assigned request to server 0 with IP in: 25.32.56.148, IP out: 225.208.15.186
Server 0 finished processing request.
Added request with IP in: 219.210.177.141, IP out: 201.33.62.97, processing time: 22
Server 0 assigned request with IP in: 219.210.177.141, IP out: 201.33.62.97
Assigned request to server 0 with IP in: 219.210.177.141, IP out: 201.33.62.97
Server 0 finished processing request.
Added request with IP in: 73.125.180.160, IP out: 100.137.231.131, processing time: 19
Server 0 assigned request with IP in: 73.125.180.160, IP out: 100.137.231.131
Assigned request to server 0 with IP in: 73.125.180.160, IP out: 100.137.231.131
Server 0 finished processing request.
Added request with IP in: 16.77.90.148, IP out: 3.171.147.233, processing time: 26
Server 0 assigned request with IP in: 16.77.90.148, IP out: 3.171.147.233
Assigned request to server 0 with IP in: 16.77.90.148, IP out: 3.171.147.233
Server 0 finished processing request.
Added request with IP in: 74.145.101.21, IP out: 17.52.30.101, processing time: 14
Server 0 assigned request with IP in: 74.145.101.21, IP out: 17.52.30.101
Assigned request to server 0 with IP in: 74.145.101.21, IP out: 17.52.30.101
Server 0 finished processing request.
Added request with IP in: 96.127.168.79, IP out: 99.69.52.212, processing time: 36
Server 0 assigned request with IP in: 96.127.168.79, IP out: 99.69.52.212
Assigned request to server 0 with IP in: 96.127.168.79, IP out: 99.69.52.212
Added request with IP in: 183.105.18.135, IP out: 85.47.113.130, processing time: 36
Server 1 assigned request with IP in: 183.105.18.135, IP out: 85.47.113.130
Assigned request to server 1 with IP in: 183.105.18.135, IP out: 85.47.113.130
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 152.32.53.21, IP out: 212.83.181.108, processing time: 56
Server 0 assigned request with IP in: 152.32.53.21, IP out: 212.83.181.108
Assigned request to server 0 with IP in: 152.32.53.21, IP out: 212.83.181.108
Added request with IP in: 147.64.49.247, IP out: 15.39.188.38, processing time: 66
Server 1 assigned request with IP in: 147.64.49.247, IP out: 15.39.188.38
Assigned request to server 1 with IP in: 147.64.49.247, IP out: 15.39.188.38
Server 0 finished processing request.
Added request with IP in: 20.221.18.207, IP out: 7.77.201.77, processing time: 29
Server 0 assigned request with IP in: 20.221.18.207, IP out: 7.77.201.77
Assigned request to server 0 with IP in: 20.221.18.207, IP out: 7.77.201.77
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 84.228.28.11, IP out: 211.56.211.229, processing time: 45
Server 0 assigned request with IP in: 84.228.28.11, IP out: 211.56.211.229
Assigned request to server 0 with IP in: 84.228.28.11, IP out: 211.56.211.229
Server 0 finished processing request.
Added request with IP in: 240.74.120.190, IP out: 75.203.222.192, processing time: 81
Server 0 assigned request with IP in: 240.74.120.190, IP out: 75.203.222.192
Assigned request to server 0 with IP in: 240.74.120.190, IP out: 75.203.222.192
Server 0 finished processing request.
Added request with IP in: 161.144.9.149, IP out: 151.161.210.228, processing time: 42
Server 0 assigned request with IP in: 161.144.9.149, IP out: 151.161.210.228
Assigned request to server 0 with IP in: 161.144.9.149, IP out: 151.161.210.228
Server 0 finished processing request.
Added request with IP in: 128.13.54.91, IP out: 133.30.160.103, processing time: 80
Server 0 assigned request with IP in: 128.13.54.91, IP out: 133.30.160.103
Assigned request to server 0 with IP in: 128.13.54.91, IP out: 133.30.160.103
Server 0 finished processing request.
Added request with IP in: 107.123.4.5, IP out: 239.4.125.211, processing time: 87
Server 0 assigned request with IP in: 107.123.4.5, IP out: 239.4.125.211
Assigned request to server 0 with IP in: 107.123.4.5, IP out: 239.4.125.211
Added request with IP in: 184.38.162.76, IP out: 111.200.233.254, processing time: 56
Server 1 assigned request with IP in: 184.38.162.76, IP out: 111.200.233.254
Assigned request to server 1 with IP in: 184.38.162.76, IP out: 111.200.233.254
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 225.28.39.152, IP out: 148.217.251.44, processing time: 34
Server 0 assigned request with IP in: 225.28.39.152, IP out: 148.217.251.44
Assigned request to server 0 with IP in: 225.28.39.152, IP out: 148.217.251.44
Server 0 finished processing request.
Added request with IP in: 118.193.200.35, IP out: 220.249.128.81, processing time: 81
Server 0 assigned request with IP in: 118.193.200.35, IP out: 220.249.128.81
Assigned request to server 0 with IP in: 118.193.200.35, IP out: 220.249.128.81
Added request with IP in: 56.203.142.179, IP out: 157.199.13.9, processing time: 8
Server 1 assigned request with IP in: 56.203.142.179, IP out: 157.199.13.9
Assigned request to server 1 with IP in: 56.203.142.179, IP out: 157.199.13.9
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 42.186.99.244, IP out: 243.62.211.116, processing time: 96
Server 0 assigned request with IP in: 42.186.99.244, IP out: 243.62.211.116
Assigned request to server 0 with IP in: 42.186.99.244, IP out: 243.62.211.116
Added request with IP in: 195.59.247.141, IP out: 233.209.119.69, processing time: 72
Server 1 assigned request with IP in: 195.59.247.141, IP out: 233.209.119.69
Assigned request to server 1 with IP in: 195.59.247.141, IP out: 233.209.119.69
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 205.49.47.10, IP out: 210.192.217.10, processing time: 12
Server 0 assigned request with IP in: 205.49.47.10, IP out: 210.192.217.10
Assigned request to server 0 with IP in: 205.49.47.10, IP out: 210.192.217.10
Server 0 finished processing request.
Added request with IP in: 68.74.201.241, IP out: 173.29.58.166, processing time: 68
Server 0 assigned request with IP in: 68.74.201.241, IP out: 173.29.58.166
Assigned request to server 0 with IP in: 68.74.201.241, IP out: 173.29.58.166
Server 0 finished processing request.
Added request with IP in: 138.220.86.132, IP out: 218.37.195.134, processing time: 30
Server 0 assigned request with IP in: 138.220.86.132, IP out: 218.37.195.134
Assigned request to server 0 with IP in: 138.220.86.132, IP out: 218.37.195.134
Added request with IP in: 156.179.210.103, IP out: 150.45.135.198, processing time: 60
Server 1 assigned request with IP in: 156.179.210.103, IP out: 150.45.135.198
Assigned request to server 1 with IP in: 156.179.210.103, IP out: 150.45.135.198
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 148.219.245.27, IP out: 96.53.224.200, processing time: 33
Server 0 assigned request with IP in: 148.219.245.27, IP out: 96.53.224.200
Assigned request to server 0 with IP in: 148.219.245.27, IP out: 96.53.224.200
Server 0 finished processing request.
Added request with IP in: 193.71.115.109, IP out: 108.142.186.142, processing time: 47
Server 0 assigned request with IP in: 193.71.115.109, IP out: 108.142.186.142
Assigned request to server 0 with IP in: 193.71.115.109, IP out: 108.142.186.142
Server 0 finished processing request.
Added request with IP in: 160.14.213.88, IP out: 186.26.184.76, processing time: 5
Server 0 assigned request with IP in: 160.14.213.88, IP out: 186.26.184.76
Assigned request to server 0 with IP in: 160.14.213.88, IP out: 186.26.184.76
Server 0 finished processing request.
Added request with IP in: 159.178.211.132, IP out: 31.20.32.194, processing time: 55
Server 0 assigned request with IP in: 159.178.211.132, IP out: 31.20.32.194
Assigned request to server 0 with IP in: 159.178.211.132, IP out: 31.20.32.194
Added request with IP in: 147.50.188.144, IP out: 238.122.234.240, processing time: 6
Server 1 assigned request with IP in: 147.50.188.144, IP out: 238.122.234.240
Assigned request to server 1 with IP in: 147.50.188.144, IP out: 238.122.234.240
Server 1 finished processing request.
Added request with IP in: 252.151.93.116, IP out: 53.181.11.118, processing time: 63
Server 1 assigned request with IP in: 252.151.93.116, IP out: 53.181.11.118
Assigned request to server 1 with IP in: 252.151.93.116, IP out: 53.181.11.118
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 254.191.20.151, IP out: 17.28.123.86, processing time: 39
Server 0 assigned request with IP in: 254.191.20.151, IP out: 17.28.123.86
Assigned request to server 0 with IP in: 254.191.20.151, IP out: 17.28.123.86
Added request with IP in: 48.55.68.190, IP out: 218.138.168.82, processing time: 74
Server 1 assigned request with IP in: 48.55.68.190, IP out: 218.138.168.82
Assigned request to server 1 with IP in: 48.55.68.190, IP out: 218.138.168.82
Server 0 finished processing request.
Added request with IP in: 173.71.224.82, IP out: 57.168.155.227, processing time: 76
Server 0 assigned request with IP in: 173.71.224.82, IP out: 57.168.155.227
Assigned request to server 0 with IP in: 173.71.224.82, IP out: 57.168.155.227
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 97.107.121.86, IP out: 86.127.226.234, processing time: 89
Server 0 assigned request with IP in: 97.107.121.86, IP out: 86.127.226.234
Assigned request to server 0 with IP in: 97.107.121.86, IP out: 86.127.226.234
Added request with IP in: 83.232.215.169, IP out: 131.146.200.181, processing time: 79
Server 1 assigned request with IP in: 83.232.215.169, IP out: 131.146.200.181
Assigned request to server 1 with IP in: 83.232.215.169, IP out: 131.146.200.181
Server 0 finished processing request.
Added request with IP in: 225.132.140.103, IP out: 4.238.83.222, processing time: 71
Server 0 assigned request with IP in: 225.132.140.103, IP out: 4.238.83.222
Assigned request to server 0 with IP in: 225.132.140.103, IP out: 4.238.83.222
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 183.1.118.13, IP out: 53.183.48.249, processing time: 92
Server 0 assigned request with IP in: 183.1.118.13, IP out: 53.183.48.249
Assigned request to server 0 with IP in: 183.1.118.13, IP out: 53.183.48.249
Server 0 finished processing request.
Added request with IP in: 205.205.229.87, IP out: 201.195.115.70, processing time: 24
Server 0 assigned request with IP in: 205.205.229.87, IP out: 201.195.115.70
Assigned request to server 0 with IP in: 205.205.229.87, IP out: 201.195.115.70
Server 0 finished processing request.
Added request with IP in: 5.139.166.134, IP out: 134.26.39.106, processing time: 49
Server 0 assigned request with IP in: 5.139.166.134, IP out: 134.26.39.106
Assigned request to server 0 with IP in: 5.139.166.134, IP out: 134.26.39.106
Server 0 finished processing request.
Added request with IP in: 36.252.161.96, IP out: 160.179.239.141, processing time: 76
Server 0 assigned request with IP in: 36.252.161.96, IP out: 160.179.239.141
Assigned request to server 0 with IP in: 36.252.161.96, IP out: 160.179.239.141
Server 0 finished processing request.
Added request with IP in: 150.241.241.38, IP out: 113.10.240.229, processing time: 83
Server 0 assigned request with IP in: 150.241.241.38, IP out: 113.10.240.229
Assigned request to server 0 with IP in: 150.241.241.38, IP out: 113.10.240.229
Added request with IP in: 65.45.20.138, IP out: 85.35.251.126, processing time: 15
Server 1 assigned request with IP in: 65.45.20.138, IP out: 85.35.251.126
Assigned request to server 1 with IP in: 65.45.20.138, IP out: 85.35.251.126
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 197.154.203.120, IP out: 182.85.115.211, processing time: 95
Server 0 assigned request with IP in: 197.154.203.120, IP out: 182.85.115.211
Assigned request to server 0 with IP in: 197.154.203.120, IP out: 182.85.115.211
Server 0 finished processing request.
Added request with IP in: 95.86.11.6, IP out: 61.45.64.142, processing time: 73
Server 0 assigned request with IP in: 95.86.11.6, IP out: 61.45.64.142
Assigned request to server 0 with IP in: 95.86.11.6, IP out: 61.45.64.142
Server 0 finished processing request.
Added request with IP in: 168.146.132.217, IP out: 162.199.73.222, processing time: 21
Server 0 assigned request with IP in: 168.146.132.217, IP out: 162.199.73.222
Assigned request to server 0 with IP in: 168.146.132.217, IP out: 162.199.73.222
Server 0 finished processing request.
Added request with IP in: 98.228.158.99, IP out: 249.238.248.100, processing time: 24
Server 0 assigned request with IP in: 98.228.158.99, IP out: 249.238.248.100
Assigned request to server 0 with IP in: 98.228.158.99, IP out: 249.238.248.100
Server 0 finished processing request.
Added request with IP in: 219.246.196.105, IP out: 139.97.112.116, processing time: 15
Server 0 assigned request with IP in: 219.246.196.105, IP out: 139.97.112.116
Assigned request to server 0 with IP in: 219.246.196.105, IP out: 139.97.112.116
Server 0 finished processing request.
Added request with IP in: 233.35.147.51, IP out: 5.40.206.156, processing time: 69
Server 0 assigned request with IP in: 233.35.147.51, IP out: 5.40.206.156
Assigned request to server 0 with IP in: 233.35.147.51, IP out: 5.40.206.156
Added request with IP in: 197.246.244.56, IP out: 26.157.194.96, processing time: 68
Server 1 assigned request with IP in: 197.246.244.56, IP out: 26.157.194.96
Assigned request to server 1 with IP in: 197.246.244.56, IP out: 26.157.194.96
Server 0 finished processing request.
Server 1 finished processing request.
Added request with IP in: 49.162.25.4, IP out: 55.59.29.15, processing time: 99
Server 0 assigned request with IP in: 49.162.25.4, IP out: 55.59.29.15
Assigned request to server 0 with IP in: 49.162.25.4, IP out: 55.59.29.15
Added request with IP in: 155.38.134.26, IP out: 201.214.228.171, processing time: 27
Server 1 assigned request with IP in: 155.38.134.26, IP out: 201.214.228.171
Assigned request to server 1 with IP in: 155.38.134.26, IP out: 201.214.228.171
Server 1 finished processing request.
Server 0 finished processing request.
Added request with IP in: 234.225.210.255, IP out: 7.10.199.217, processing time: 61
